#     t_0 (HJD)       u_0    t_E (d)     rho 
# 2458310.77700  0.006689    15.8860 0.00010 
# 
# Data are perfect.
2.458227135806268547e+06 1.941475184580867364e+01 1.085736204758129542e-02
2.458227241748249158e+06 1.941474444971250080e+01 1.085736204758129542e-02
2.458227347690229770e+06 1.941473701019643983e+01 1.085736204758129542e-02
2.458227453632210381e+06 1.941472952695819743e+01 1.085736204758129542e-02
2.458227559574191459e+06 1.941472199969301826e+01 1.085736204758129542e-02
2.458227665516172070e+06 1.941471442809380221e+01 1.085736204758129542e-02
2.458227771458152682e+06 1.941470681185086988e+01 1.085736204758129542e-02
2.458227877400133293e+06 1.941469915065209761e+01 1.085736204758129542e-02
2.458227983342113905e+06 1.941469144418283577e+01 1.085736204758129542e-02
2.458228089284094516e+06 1.941468369212589096e+01 1.085736204758129542e-02
2.458228195226075128e+06 1.941467589416152251e+01 1.085736204758129542e-02
2.458228301168055739e+06 1.941466804996739626e+01 1.085736204758129542e-02
2.458228407110036351e+06 1.941466015921856325e+01 1.085736204758129542e-02
2.458228513052016962e+06 1.941465222158745974e+01 1.085736204758129542e-02
2.458228618993998040e+06 1.941464423674381123e+01 1.085736204758129542e-02
2.458228724935978651e+06 1.941463620435477822e+01 1.085736204758129542e-02
2.458228830877959263e+06 1.941462812408471095e+01 1.085736204758129542e-02
2.458228936819939874e+06 1.941461999559525964e+01 1.085736204758129542e-02
2.458229042761920486e+06 1.941461181854532470e+01 1.085736204758129542e-02
2.458229148703901097e+06 1.941460359259101764e+01 1.085736204758129542e-02
2.458229254645881709e+06 1.941459531738565403e+01 1.085736204758129542e-02
2.458229360587862320e+06 1.941458699257971077e+01 1.085736204758129542e-02
2.458229466529842932e+06 1.941457861782080840e+01 1.085736204758129542e-02
2.458229572471824009e+06 1.941457019275364360e+01 1.085736204758129542e-02
2.458229678413804621e+06 1.941456171702011346e+01 1.085736204758129542e-02
2.458229784355785232e+06 1.941455319025907400e+01 1.085736204758129542e-02
2.458229890297765844e+06 1.941454461210644311e+01 1.085736204758129542e-02
2.458229996239746455e+06 1.941453598219514731e+01 1.085736204758129542e-02
2.458230102181727067e+06 1.941452730015509331e+01 1.085736204758129542e-02
2.458230208123707678e+06 1.941451856561314671e+01 1.085736204758129542e-02
2.458230314065688290e+06 1.941450977819308576e+01 1.085736204758129542e-02
2.458230420007668901e+06 1.941450093751558370e+01 1.085736204758129542e-02
2.458230525949649513e+06 1.941449204319819088e+01 1.085736204758129542e-02
2.458230631891630590e+06 1.941448309485523893e+01 1.085736204758129542e-02
2.458230737833611201e+06 1.941447409209799702e+01 1.085736204758129542e-02
2.458230843775591813e+06 1.941446503453438410e+01 1.085736204758129542e-02
2.458230949717572425e+06 1.941445592176911106e+01 1.085736204758129542e-02
2.458231055659553036e+06 1.941444675340360604e+01 1.085736204758129542e-02
2.458231161601533648e+06 1.941443752903597542e+01 1.085736204758129542e-02
2.458231267543514259e+06 1.941442824826098956e+01 1.085736204758129542e-02
2.458231373485494871e+06 1.941441891067002956e+01 1.085736204758129542e-02
2.458231479427475482e+06 1.941440951585108365e+01 1.085736204758129542e-02
2.458231585369456094e+06 1.941440006338868685e+01 1.085736204758129542e-02
2.458231691311437171e+06 1.941439055286386406e+01 1.085736204758129542e-02
2.458231797253417782e+06 1.941438098385425803e+01 1.085736204758129542e-02
2.458231903195398394e+06 1.941437135593385221e+01 1.085736204758129542e-02
2.458232009137379006e+06 1.941436166867308799e+01 1.085736204758129542e-02
2.458232115079359617e+06 1.941435192163881496e+01 1.085736204758129542e-02
2.458232221021340229e+06 1.941434211439423052e+01 1.085736204758129542e-02
2.458232326963320840e+06 1.941433224649886569e+01 1.085736204758129542e-02
2.458232432905301452e+06 1.941432231750853532e+01 1.085736204758129542e-02
2.458232538847282063e+06 1.941431232697531328e+01 1.085736204758129542e-02
2.458232644789263140e+06 1.941430227444744716e+01 1.085736204758129542e-02
2.458232750731243752e+06 1.941429215946950393e+01 1.085736204758129542e-02
2.458232856673224363e+06 1.941428198158205731e+01 1.085736204758129542e-02
2.458232962615204975e+06 1.941427174032184055e+01 1.085736204758129542e-02
2.458233068557185587e+06 1.941426143522166825e+01 1.085736204758129542e-02
2.458233174499166198e+06 1.941425106581037241e+01 1.085736204758129542e-02
2.458233280441146810e+06 1.941424063161279889e+01 1.085736204758129542e-02
2.458233386383127421e+06 1.941423013214974702e+01 1.085736204758129542e-02
2.458233492325108033e+06 1.941421956693793405e+01 1.085736204758129542e-02
2.458233598267088644e+06 1.941420893548996673e+01 1.085736204758129542e-02
2.458233704209069721e+06 1.941419823731423477e+01 1.085736204758129542e-02
2.458233810151050333e+06 1.941418747191508487e+01 1.085736204758129542e-02
2.458233916093030944e+06 1.941417663879247613e+01 1.085736204758129542e-02
2.458234022035011556e+06 1.941416573744213636e+01 1.085736204758129542e-02
2.458234127976992168e+06 1.941415476735547685e+01 1.085736204758129542e-02
2.458234233918972779e+06 1.941414372801953903e+01 1.085736204758129542e-02
2.458234339860953391e+06 1.941413261891696607e+01 1.085736204758129542e-02
2.458234445802934002e+06 1.941412143952595315e+01 1.085736204758129542e-02
2.458234551744914614e+06 1.941411018932020838e+01 1.085736204758129542e-02
2.458234657686895691e+06 1.941409886776884974e+01 1.085736204758129542e-02
2.458234763628876302e+06 1.941408747433656856e+01 1.085736204758129542e-02
2.458234869570856914e+06 1.941407600848329196e+01 1.085736204758129542e-02
2.458234975512837525e+06 1.941406446966432142e+01 1.085736204758129542e-02
2.458235081454818137e+06 1.941405285733025110e+01 1.085736204758129542e-02
2.458235187396798749e+06 1.941404117092691450e+01 1.085736204758129542e-02
2.458235293338779360e+06 1.941402940989534187e+01 1.085736204758129542e-02
2.458235399280759972e+06 1.941401757367171399e+01 1.085736204758129542e-02
2.458235505222740583e+06 1.941400566168730180e+01 1.085736204758129542e-02
2.458235611164721195e+06 1.941399367336844506e+01 1.085736204758129542e-02
2.458235717106702272e+06 1.941398160813641738e+01 1.085736204758129542e-02
2.458235823048682883e+06 1.941396946540762514e+01 1.085736204758129542e-02
2.458235928990663495e+06 1.941395724459321315e+01 1.085736204758129542e-02
2.458236034932644106e+06 1.941394494509922453e+01 1.085736204758129542e-02
2.458236140874624718e+06 1.941393256632652964e+01 1.085736204758129542e-02
2.458236246816605330e+06 1.941392010767073728e+01 1.085736204758129542e-02
2.458236352758585941e+06 1.941390756852215915e+01 1.085736204758129542e-02
2.458236458700566553e+06 1.941389494826576367e+01 1.085736204758129542e-02
2.458236564642547164e+06 1.941388224628111203e+01 1.085736204758129542e-02
2.458236670584527776e+06 1.941386946194231200e+01 1.085736204758129542e-02
2.458236776526508853e+06 1.941385659461790070e+01 1.085736204758129542e-02
2.458236882468489464e+06 1.941384364367102222e+01 1.085736204758129542e-02
2.458236988410470076e+06 1.941383060845903330e+01 1.085736204758129542e-02
2.458237094352450687e+06 1.941381748833367027e+01 1.085736204758129542e-02
2.458237200294431299e+06 1.941380428264093183e+01 1.085736204758129542e-02
2.458237306236411911e+06 1.941379099072103287e+01 1.085736204758129542e-02
2.458237412178392522e+06 1.941377761190833695e+01 1.085736204758129542e-02
2.458237518120373134e+06 1.941376414553131013e+01 1.085736204758129542e-02
2.458237624062353745e+06 1.941375059091244637e+01 1.085736204758129542e-02
2.458237730004334822e+06 1.941373694736815736e+01 1.085736204758129542e-02
2.458237835946315434e+06 1.941372321420895375e+01 1.085736204758129542e-02
2.458237941888296045e+06 1.941370939073901170e+01 1.085736204758129542e-02
2.458238047830276657e+06 1.941369547625637537e+01 1.085736204758129542e-02
2.458238153772257268e+06 1.941368147005280420e+01 1.085736204758129542e-02
2.458238259714237880e+06 1.941366737141373733e+01 1.085736204758129542e-02
2.458238365656218491e+06 1.941365317961820836e+01 1.085736204758129542e-02
2.458238471598199103e+06 1.941363889393879916e+01 1.085736204758129542e-02
2.458238577540179715e+06 1.941362451364156172e+01 1.085736204758129542e-02
2.458238683482160326e+06 1.941361003798595775e+01 1.085736204758129542e-02
2.458238789424141403e+06 1.941359546622472365e+01 1.085736204758129542e-02
2.458238895366122015e+06 1.941358079760406952e+01 1.085736204758129542e-02
2.458239001308102626e+06 1.941356603136321013e+01 1.085736204758129542e-02
2.458239107250083238e+06 1.941355116673457104e+01 1.085736204758129542e-02
2.458239213192063849e+06 1.941353620294364646e+01 1.085736204758129542e-02
2.458239319134044461e+06 1.941352113920891753e+01 1.085736204758129542e-02
2.458239425076025072e+06 1.941350597474180262e+01 1.085736204758129542e-02
2.458239531018005684e+06 1.941349070874656846e+01 1.085736204758129542e-02
2.458239636959986296e+06 1.941347534042026979e+01 1.085736204758129542e-02
2.458239742901967373e+06 1.941345986895258946e+01 1.085736204758129542e-02
2.458239848843947984e+06 1.941344429352606227e+01 1.085736204758129542e-02
2.458239954785928596e+06 1.941342861331557046e+01 1.085736204758129542e-02
2.458240060727909207e+06 1.941341282748853914e+01 1.085736204758129542e-02
2.458240166669889819e+06 1.941339693520481546e+01 1.085736204758129542e-02
2.458240272611870430e+06 1.941338093561655498e+01 1.085736204758129542e-02
2.458240378553851042e+06 1.941336482786817541e+01 1.085736204758129542e-02
2.458240484495831653e+06 1.941334861109625365e+01 1.085736204758129542e-02
2.458240590437812265e+06 1.941333228442946535e+01 1.085736204758129542e-02
2.458240696379792877e+06 1.941331584698848189e+01 1.085736204758129542e-02
2.458240802321773954e+06 1.941329929788582831e+01 1.085736204758129542e-02
2.458240908263754565e+06 1.941328263622609285e+01 1.085736204758129542e-02
2.458241014205735177e+06 1.941326586110540120e+01 1.085736204758129542e-02
2.458241120147715788e+06 1.941324897161161545e+01 1.085736204758129542e-02
2.458241226089696400e+06 1.941323196682419550e+01 1.085736204758129542e-02
2.458241332031677011e+06 1.941321484581408541e+01 1.085736204758129542e-02
2.458241437973657623e+06 1.941319760764364943e+01 1.085736204758129542e-02
2.458241543915638234e+06 1.941318025136656189e+01 1.085736204758129542e-02
2.458241649857618846e+06 1.941316277602773610e+01 1.085736204758129542e-02
2.458241755799599923e+06 1.941314518066313966e+01 1.085736204758129542e-02
2.458241861741580535e+06 1.941312746430001823e+01 1.085736204758129542e-02
2.458241967683561146e+06 1.941310962595634493e+01 1.085736204758129542e-02
2.458242073625541758e+06 1.941309166464101921e+01 1.085736204758129542e-02
2.458242179567522369e+06 1.941307357935370703e+01 1.085736204758129542e-02
2.458242285509502981e+06 1.941305536908474494e+01 1.085736204758129542e-02
2.458242391451483592e+06 1.941303703281502635e+01 1.085736204758129542e-02
2.458242497393464204e+06 1.941301856951592342e+01 1.085736204758129542e-02
2.458242603335444815e+06 1.941299997814916978e+01 1.085736204758129542e-02
2.458242709277425427e+06 1.941298125766676819e+01 1.085736204758129542e-02
2.458242815219406504e+06 1.941296240701080578e+01 1.085736204758129542e-02
2.458242921161387116e+06 1.941294342511368143e+01 1.085736204758129542e-02
2.458243027103367727e+06 1.941292431089749471e+01 1.085736204758129542e-02
2.458243133045348339e+06 1.941290506327428034e+01 1.085736204758129542e-02
2.458243238987328950e+06 1.941288568114581992e+01 1.085736204758129542e-02
2.458243344929309562e+06 1.941286616340352822e+01 1.085736204758129542e-02
2.458243450871290173e+06 1.941284650892833596e+01 1.085736204758129542e-02
2.458243556813270785e+06 1.941282671659060455e+01 1.085736204758129542e-02
2.458243662755251396e+06 1.941280678524997683e+01 1.085736204758129542e-02
2.458243768697232008e+06 1.941278671375529186e+01 1.085736204758129542e-02
2.458243874639213085e+06 1.941276650094437528e+01 1.085736204758129542e-02
2.458243980581193697e+06 1.941274614564426670e+01 1.085736204758129542e-02
2.458244086523174308e+06 1.941272564667058376e+01 1.085736204758129542e-02
2.458244192465154920e+06 1.941270500282774947e+01 1.085736204758129542e-02
2.458244298407135531e+06 1.941268421290877555e+01 1.085736204758129542e-02
2.458244404349116143e+06 1.941266327569516292e+01 1.085736204758129542e-02
2.458244510291096754e+06 1.941264218995675961e+01 1.085736204758129542e-02
2.458244616233077366e+06 1.941262095445163638e+01 1.085736204758129542e-02
2.458244722175057977e+06 1.941259956792597308e+01 1.085736204758129542e-02
2.458244828117039055e+06 1.941257802911381347e+01 1.085736204758129542e-02
2.458244934059019666e+06 1.941255633673734593e+01 1.085736204758129542e-02
2.458245040001000278e+06 1.941253448950617866e+01 1.085736204758129542e-02
2.458245145942980889e+06 1.941251248611759195e+01 1.085736204758129542e-02
2.458245251884961501e+06 1.941249032525631790e+01 1.085736204758129542e-02
2.458245357826942112e+06 1.941246800559439123e+01 1.085736204758129542e-02
2.458245463768922724e+06 1.941244552579102844e+01 1.085736204758129542e-02
2.458245569710903335e+06 1.941242288449246800e+01 1.085736204758129542e-02
2.458245675652883947e+06 1.941240008033184949e+01 1.085736204758129542e-02
2.458245781594864558e+06 1.941237711192906445e+01 1.085736204758129542e-02
2.458245887536845636e+06 1.941235397789050410e+01 1.085736204758129542e-02
2.458245993478826247e+06 1.941233067680932223e+01 1.085736204758129542e-02
2.458246099420806859e+06 1.941230720726469272e+01 1.085736204758129542e-02
2.458246205362787470e+06 1.941228356782204401e+01 1.085736204758129542e-02
2.458246311304768082e+06 1.941225975703282103e+01 1.085736204758129542e-02
2.458246417246748693e+06 1.941223577343432538e+01 1.085736204758129542e-02
2.458246523188729305e+06 1.941221161554957320e+01 1.085736204758129542e-02
2.458246629130709916e+06 1.941218728188712106e+01 1.085736204758129542e-02
2.458246735072690528e+06 1.941216277094091325e+01 1.085736204758129542e-02
2.458246841014671605e+06 1.941213808119001882e+01 1.085736204758129542e-02
2.458246946956652217e+06 1.941211321109890164e+01 1.085736204758129542e-02
2.458247052898632828e+06 1.941208815911659968e+01 1.085736204758129542e-02
2.458247158840613440e+06 1.941206292367699504e+01 1.085736204758129542e-02
2.458247264782594051e+06 1.941203750319854038e+01 1.085736204758129542e-02
2.458247370724574663e+06 1.941201189608408129e+01 1.085736204758129542e-02
2.458247476666555274e+06 1.941198610072069286e+01 1.085736204758129542e-02
2.458247582608535886e+06 1.941196011547949851e+01 1.085736204758129542e-02
2.458247688550516497e+06 1.941193393871549233e+01 1.085736204758129542e-02
2.458247794492497109e+06 1.941190756876737211e+01 1.085736204758129542e-02
2.458247900434478186e+06 1.941188100395722316e+01 1.085736204758129542e-02
2.458248006376458798e+06 1.941185424259081316e+01 1.085736204758129542e-02
2.458248112318439409e+06 1.941182728295671112e+01 1.085736204758129542e-02
2.458248218260420021e+06 1.941180012332654670e+01 1.085736204758129542e-02
2.458248324202400632e+06 1.941177276195472956e+01 1.085736204758129542e-02
2.458248430144381244e+06 1.941174519707823265e+01 1.085736204758129542e-02
2.458248536086361855e+06 1.941171742691641811e+01 1.085736204758129542e-02
2.458248642028342467e+06 1.941168944967082055e+01 1.085736204758129542e-02
2.458248747970323078e+06 1.941166126352496946e+01 1.085736204758129542e-02
2.458248853912303690e+06 1.941163286664415821e+01 1.085736204758129542e-02
2.458248959854284767e+06 1.941160425717514215e+01 1.085736204758129542e-02
2.458249065796265379e+06 1.941157543324642276e+01 1.085736204758129542e-02
2.458249171738245990e+06 1.941154639296727069e+01 1.085736204758129542e-02
2.458249277680226602e+06 1.941151713442804549e+01 1.085736204758129542e-02
2.458249383622207213e+06 1.941148765569982615e+01 1.085736204758129542e-02
2.458249489564187825e+06 1.941145795483420855e+01 1.085736204758129542e-02
2.458249595506168436e+06 1.941142802986307814e+01 1.085736204758129542e-02
2.458249701448149048e+06 1.941139787879840028e+01 1.085736204758129542e-02
2.458249807390129659e+06 1.941136749963197872e+01 1.085736204758129542e-02
2.458249913332110737e+06 1.941133689033508958e+01 1.085736204758129542e-02
2.458250019274091348e+06 1.941130604885881539e+01 1.085736204758129542e-02
2.458250125216071960e+06 1.941127497313296502e+01 1.085736204758129542e-02
2.458250231158052571e+06 1.941124366106640764e+01 1.085736204758129542e-02
2.458250337100033183e+06 1.941121211054667839e+01 1.085736204758129542e-02
2.458250443042013794e+06 1.941118031943974032e+01 1.085736204758129542e-02
2.458250548983994406e+06 1.941114828558974281e+01 1.085736204758129542e-02
2.458250654925975017e+06 1.941111600681875871e+01 1.085736204758129542e-02
2.458250760867955629e+06 1.941108348092654623e+01 1.085736204758129542e-02
2.458250866809936240e+06 1.941105070569028967e+01 1.085736204758129542e-02
2.458250972751917318e+06 1.941101767886418727e+01 1.085736204758129542e-02
2.458251078693897929e+06 1.941098439817977450e+01 1.085736204758129542e-02
2.458251184635878541e+06 1.941095086134479075e+01 1.085736204758129542e-02
2.458251290577859152e+06 1.941091706604348488e+01 1.085736204758129542e-02
2.458251396519839764e+06 1.941088300993620663e+01 1.085736204758129542e-02
2.458251502461820375e+06 1.941084869065911533e+01 1.085736204758129542e-02
2.458251608403800987e+06 1.941081410582391698e+01 1.085736204758129542e-02
2.458251714345781598e+06 1.941077925301756579e+01 1.085736204758129542e-02
2.458251820287762210e+06 1.941074412980199781e+01 1.085736204758129542e-02
2.458251926229743287e+06 1.941070873371365835e+01 1.085736204758129542e-02
2.458252032171723899e+06 1.941067306226385369e+01 1.085736204758129542e-02
2.458252138113704510e+06 1.941063711293751126e+01 1.085736204758129542e-02
2.458252244055685122e+06 1.941060088319349575e+01 1.085736204758129542e-02
2.458252349997665733e+06 1.941056437046415439e+01 1.085736204758129542e-02
2.458252455939646345e+06 1.941052757215500435e+01 1.085736204758129542e-02
2.458252561881626956e+06 1.941049048564442714e+01 1.085736204758129542e-02
2.458252667823607568e+06 1.941045310828333470e+01 1.085736204758129542e-02
2.458252773765588179e+06 1.941041543739486386e+01 1.085736204758129542e-02
2.458252879707568791e+06 1.941037747027404947e+01 1.085736204758129542e-02
2.458252985649549868e+06 1.941033920418731284e+01 1.085736204758129542e-02
2.458253091591530479e+06 1.941030063637281700e+01 1.085736204758129542e-02
2.458253197533511091e+06 1.941026176403910597e+01 1.085736204758129542e-02
2.458253303475491703e+06 1.941022258436545300e+01 1.085736204758129542e-02
2.458253409417472314e+06 1.941018309450131696e+01 1.085736204758129542e-02
2.458253515359452926e+06 1.941014329156601548e+01 1.085736204758129542e-02
2.458253621301433537e+06 1.941010317264836971e+01 1.085736204758129542e-02
2.458253727243414149e+06 1.941006273480631350e+01 1.085736204758129542e-02
2.458253833185394760e+06 1.941002197506657012e+01 1.085736204758129542e-02
2.458253939127375837e+06 1.940998089042406249e+01 1.085736204758129542e-02
2.458254045069356449e+06 1.940993947784228624e+01 1.085736204758129542e-02
2.458254151011337060e+06 1.940989773425184239e+01 1.085736204758129542e-02
2.458254256953317672e+06 1.940985565655076428e+01 1.085736204758129542e-02
2.458254362895298284e+06 1.940981324160395260e+01 1.085736204758129542e-02
2.458254468837278895e+06 1.940977048624278467e+01 1.085736204758129542e-02
2.458254574779259507e+06 1.940972738726470936e+01 1.085736204758129542e-02
2.458254680721240118e+06 1.940968394143284215e+01 1.085736204758129542e-02
2.458254786663220730e+06 1.940964014547555649e+01 1.085736204758129542e-02
2.458254892605201341e+06 1.940959599608606112e+01 1.085736204758129542e-02
2.458254998547182418e+06 1.940955148992179602e+01 1.085736204758129542e-02
2.458255104489163030e+06 1.940950662360477352e+01 1.085736204758129542e-02
2.458255210431143641e+06 1.940946139371997958e+01 1.085736204758129542e-02
2.458255316373124253e+06 1.940941579681572193e+01 1.085736204758129542e-02
2.458255422315104865e+06 1.940936982940297284e+01 1.085736204758129542e-02
2.458255528257085476e+06 1.940932348795493922e+01 1.085736204758129542e-02
2.458255634199066088e+06 1.940927676890659370e+01 1.085736204758129542e-02
2.458255740141046699e+06 1.940922966865421984e+01 1.085736204758129542e-02
2.458255846083027311e+06 1.940918218355493252e+01 1.085736204758129542e-02
2.458255952025007922e+06 1.940913430992621969e+01 1.085736204758129542e-02
2.458256057966988999e+06 1.940908604404523174e+01 1.085736204758129542e-02
2.458256163908969611e+06 1.940903738214916174e+01 1.085736204758129542e-02
2.458256269850950222e+06 1.940898832043345834e+01 1.085736204758129542e-02
2.458256375792930834e+06 1.940893885505219885e+01 1.085736204758129542e-02
2.458256481734911446e+06 1.940888898211733959e+01 1.085736204758129542e-02
2.458256587676892057e+06 1.940883869769822567e+01 1.085736204758129542e-02
2.458256693618872669e+06 1.940878799782106512e+01 1.085736204758129542e-02
2.458256799560853280e+06 1.940873687846839246e+01 1.085736204758129542e-02
2.458256905502833892e+06 1.940868533557854647e+01 1.085736204758129542e-02
2.458257011444814969e+06 1.940863336504488501e+01 1.085736204758129542e-02
2.458257117386795580e+06 1.940858096271616873e+01 1.085736204758129542e-02
2.458257223328776192e+06 1.940852812439461417e+01 1.085736204758129542e-02
2.458257329270756803e+06 1.940847484583625970e+01 1.085736204758129542e-02
2.458257435212737415e+06 1.940842112275014841e+01 1.085736204758129542e-02
2.458257541154718027e+06 1.940836695079777030e+01 1.085736204758129542e-02
2.458257647096698638e+06 1.940831232559245478e+01 1.085736204758129542e-02
2.458257753038679250e+06 1.940825724269878094e+01 1.085736204758129542e-02
2.458257858980659861e+06 1.940820169763198066e+01 1.085736204758129542e-02
2.458257964922640473e+06 1.940814568585733113e+01 1.085736204758129542e-02
2.458258070864621550e+06 1.940808920278925953e+01 1.085736204758129542e-02
2.458258176806602161e+06 1.940803224379174807e+01 1.085736204758129542e-02
2.458258282748582773e+06 1.940797480417617038e+01 1.085736204758129542e-02
2.458258388690563384e+06 1.940791687920166453e+01 1.085736204758129542e-02
2.458258494632543996e+06 1.940785846407422000e+01 1.085736204758129542e-02
2.458258600574524608e+06 1.940779955394601330e+01 1.085736204758129542e-02
2.458258706516505219e+06 1.940774014391473656e+01 1.085736204758129542e-02
2.458258812458485831e+06 1.940768022902292600e+01 1.085736204758129542e-02
2.458258918400466442e+06 1.940761980425725142e+01 1.085736204758129542e-02
2.458259024342447519e+06 1.940755886454756762e+01 1.085736204758129542e-02
2.458259130284428131e+06 1.940749740476726259e+01 1.085736204758129542e-02
2.458259236226408742e+06 1.940743541973094111e+01 1.085736204758129542e-02
2.458259342168389354e+06 1.940737290419475869e+01 1.085736204758129542e-02
2.458259448110369965e+06 1.940730985285540910e+01 1.085736204758129542e-02
2.458259554052350577e+06 1.940724626034939604e+01 1.085736204758129542e-02
2.458259659994331188e+06 1.940718212125225151e+01 1.085736204758129542e-02
2.458259765936311800e+06 1.940711743007776846e+01 1.085736204758129542e-02
2.458259871878292412e+06 1.940705218127722986e+01 1.085736204758129542e-02
2.458259977820273023e+06 1.940698636923860931e+01 1.085736204758129542e-02
2.458260083762254100e+06 1.940691998828546971e+01 1.085736204758129542e-02
2.458260189704234712e+06 1.940685303267733630e+01 1.085736204758129542e-02
2.458260295646215323e+06 1.940678549660709606e+01 1.085736204758129542e-02
2.458260401588195935e+06 1.940671737420134235e+01 1.085736204758129542e-02
2.458260507530176546e+06 1.940664865951923446e+01 1.085736204758129542e-02
2.458260613472157158e+06 1.940657934655163075e+01 1.085736204758129542e-02
2.458260719414137769e+06 1.940650942922021116e+01 1.085736204758129542e-02
2.458260825356118381e+06 1.940643890137661387e+01 1.085736204758129542e-02
2.458260931298098993e+06 1.940636775680151160e+01 1.085736204758129542e-02
2.458261037240079604e+06 1.940629598920371990e+01 1.085736204758129542e-02
2.458261143182060681e+06 1.940622359221895010e+01 1.085736204758129542e-02
2.458261249124041293e+06 1.940615055941014333e+01 1.085736204758129542e-02
2.458261355066021904e+06 1.940607688426462119e+01 1.085736204758129542e-02
2.458261461008002516e+06 1.940600256019439129e+01 1.085736204758129542e-02
2.458261566949983127e+06 1.940592758053485056e+01 1.085736204758129542e-02
2.458261672891963739e+06 1.940585193854380108e+01 1.085736204758129542e-02
2.458261778833944350e+06 1.940577562740044471e+01 1.085736204758129542e-02
2.458261884775924962e+06 1.940569864020436341e+01 1.085736204758129542e-02
2.458261990717905574e+06 1.940562096997449260e+01 1.085736204758129542e-02
2.458262096659886651e+06 1.940554260964772482e+01 1.085736204758129542e-02
2.458262202601867262e+06 1.940546355207922602e+01 1.085736204758129542e-02
2.458262308543847874e+06 1.940538379003930558e+01 1.085736204758129542e-02
2.458262414485828485e+06 1.940530331621367566e+01 1.085736204758129542e-02
2.458262520427809097e+06 1.940522212320203366e+01 1.085736204758129542e-02
2.458262626369789708e+06 1.940514020351690050e+01 1.085736204758129542e-02
2.458262732311770320e+06 1.940505754958252282e+01 1.085736204758129542e-02
2.458262838253750931e+06 1.940497415373367573e+01 1.085736204758129542e-02
2.458262944195731543e+06 1.940489000821452947e+01 1.085736204758129542e-02
2.458263050137712155e+06 1.940480510517743440e+01 1.085736204758129542e-02
2.458263156079693232e+06 1.940471943668134713e+01 1.085736204758129542e-02
2.458263262021673843e+06 1.940463299469211478e+01 1.085736204758129542e-02
2.458263367963654455e+06 1.940454577107897904e+01 1.085736204758129542e-02
2.458263473905635066e+06 1.940445775761481428e+01 1.085736204758129542e-02
2.458263579847615678e+06 1.940436894597448614e+01 1.085736204758129542e-02
2.458263685789596289e+06 1.940427932773354414e+01 1.085736204758129542e-02
2.458263791731576901e+06 1.940418889436691074e+01 1.085736204758129542e-02
2.458263897673557512e+06 1.940409763724756331e+01 1.085736204758129542e-02
2.458264003615538124e+06 1.940400554764516627e+01 1.085736204758129542e-02
2.458264109557519201e+06 1.940391261672428769e+01 1.085736204758129542e-02
2.458264215499499813e+06 1.940381883554466214e+01 1.085736204758129542e-02
2.458264321441480424e+06 1.940372419505731472e+01 1.085736204758129542e-02
2.458264427383461036e+06 1.940362868610476355e+01 1.085736204758129542e-02
2.458264533325441647e+06 1.940353229941915814e+01 1.085736204758129542e-02
2.458264639267422259e+06 1.940343502562080857e+01 1.085736204758129542e-02
2.458264745209402870e+06 1.940333685521669693e+01 1.085736204758129542e-02
2.458264851151383482e+06 1.940323777859893539e+01 1.085736204758129542e-02
2.458264957093364093e+06 1.940313778604325989e+01 1.085736204758129542e-02
2.458265063035344705e+06 1.940303686770744918e+01 1.085736204758129542e-02
2.458265168977325782e+06 1.940293501362927842e+01 1.085736204758129542e-02
2.458265274919306394e+06 1.940283221372674305e+01 1.085736204758129542e-02
2.458265380861287005e+06 1.940272845779370670e+01 1.085736204758129542e-02
2.458265486803267617e+06 1.940262373550004327e+01 1.085736204758129542e-02
2.458265592745248228e+06 1.940251803638951600e+01 1.085736204758129542e-02
2.458265698687228840e+06 1.940241134987807214e+01 1.085736204758129542e-02
2.458265804629209451e+06 1.940230366525210925e+01 1.085736204758129542e-02
2.458265910571190063e+06 1.940219497166672014e+01 1.085736204758129542e-02
2.458266016513170674e+06 1.940208525814391294e+01 1.085736204758129542e-02
2.458266122455151752e+06 1.940197451357031611e+01 1.085736204758129542e-02
2.458266228397132363e+06 1.940186272669729561e+01 1.085736204758129542e-02
2.458266334339112975e+06 1.940174988613616591e+01 1.085736204758129542e-02
2.458266440281093586e+06 1.940163598035825387e+01 1.085736204758129542e-02
2.458266546223074198e+06 1.940152099769249361e+01 1.085736204758129542e-02
2.458266652165054809e+06 1.940140492632347247e+01 1.085736204758129542e-02
2.458266758107035421e+06 1.940128775428946994e+01 1.085736204758129542e-02
2.458266864049016032e+06 1.940116946948044330e+01 1.085736204758129542e-02
2.458266969990996644e+06 1.940105005963600249e+01 1.085736204758129542e-02
2.458267075932977255e+06 1.940092951234333185e+01 1.085736204758129542e-02
2.458267181874958333e+06 1.940080781503457175e+01 1.085736204758129542e-02
2.458267287816938944e+06 1.940068495498682566e+01 1.085736204758129542e-02
2.458267393758919556e+06 1.940056091931680271e+01 1.085736204758129542e-02
2.458267499700900167e+06 1.940043569498075016e+01 1.085736204758129542e-02
2.458267605642880779e+06 1.940030926877171069e+01 1.085736204758129542e-02
2.458267711584861390e+06 1.940018162731724516e+01 1.085736204758129542e-02
2.458267817526842002e+06 1.940005275707715882e+01 1.085736204758129542e-02
2.458267923468822613e+06 1.939992264434116720e+01 1.085736204758129542e-02
2.458268029410803225e+06 1.939979127522654068e+01 1.085736204758129542e-02
